-1.695661735534667969e+01,-4.543716907501220703e+00,-9.862636566162109375e+00,-1.095679283142089844e+01,-8.249830245971679688e+00
-1.700786590576171875e+01,-4.323109149932861328e+00,-1.043194198608398438e+01,-1.207758903503417969e+01,-8.387239456176757812e+00
-1.774775886535644531e+01,-4.268330574035644531e+00,-1.136961555480957031e+01,-1.339620399475097656e+01,-8.824433326721191406e+00
-1.863551330566406250e+01,-4.331665039062500000e+00,-1.250915336608886719e+01,-1.442679023742675781e+01,-9.441967964172363281e+00
-1.931892204284667969e+01,-4.413226127624511719e+00,-1.364985466003417969e+01,-1.500982093811035156e+01,-1.006345462799072266e+01
-1.976164054870605469e+01,-4.465623378753662109e+00,-1.460901451110839844e+01,-1.526090431213378906e+01,-1.055710124969482422e+01
-2.005531311035156250e+01,-4.486543655395507812e+00,-1.528405380249023438e+01,-1.533949279785156250e+01,-1.089880180358886719e+01
-2.021099853515625000e+01,-4.488119602203369141e+00,-1.581359481811523438e+01,-1.529567909240722656e+01,-1.113791179656982422e+01
-2.002899932861328125e+01,-4.472681999206542969e+00,-1.594464874267578125e+01,-1.500807952880859375e+01,-1.109443569183349609e+01
-1.990728569030761719e+01,-4.468963623046875000e+00,-1.616432380676269531e+01,-1.488713455200195312e+01,-1.113104915618896484e+01
-1.987270736694335938e+01,-4.458764553070068359e+00,-1.636896705627441406e+01,-1.485314941406250000e+01,-1.116167068481445312e+01
-1.986299133300781250e+01,-4.448981285095214844e+00,-1.650646591186523438e+01,-1.484148216247558594e+01,-1.117694377899169922e+01
-1.953717613220214844e+01,-4.437653541564941406e+00,-1.633758354187011719e+01,-1.467420196533203125e+01,-1.096268463134765625e+01
-1.930349159240722656e+01,-4.443209171295166016e+00,-1.637832641601562500e+01,-1.465472984313964844e+01,-1.087301921844482422e+01
-1.911726188659667969e+01,-4.439235210418701172e+00,-1.640916061401367188e+01,-1.462944221496582031e+01,-1.082756900787353516e+01
-1.899782562255859375e+01,-4.434298038482666016e+00,-1.641327095031738281e+01,-1.462393379211425781e+01,-1.080254364013671875e+01
-1.887363433837890625e+01,-4.431029796600341797e+00,-1.640906333923339844e+01,-1.462406730651855469e+01,-1.079493999481201172e+01
-1.876155090332031250e+01,-4.433668613433837891e+00,-1.635534667968750000e+01,-1.468027114868164062e+01,-1.075216484069824219e+01
-1.877804183959960938e+01,-4.434795379638671875e+00,-1.628320312500000000e+01,-1.477854919433593750e+01,-1.072299575805664062e+01
-1.891996383666992188e+01,-4.433092117309570312e+00,-1.627249336242675781e+01,-1.490019035339355469e+01,-1.074181270599365234e+01
-1.909385299682617188e+01,-4.435327529907226562e+00,-1.628528404235839844e+01,-1.501575279235839844e+01,-1.078409194946289062e+01
-1.926436996459960938e+01,-4.434670448303222656e+00,-1.633450698852539062e+01,-1.505304145812988281e+01,-1.085878467559814453e+01
-1.937762260437011719e+01,-4.430958271026611328e+00,-1.640368652343750000e+01,-1.502760505676269531e+01,-1.094520664215087891e+01
-1.943704605102539062e+01,-4.426922321319580078e+00,-1.650753211975097656e+01,-1.497504997253417969e+01,-1.100754356384277344e+01
-1.946870422363281250e+01,-4.421260356903076172e+00,-1.663494110107421875e+01,-1.489225959777832031e+01,-1.105919647216796875e+01
-1.944082069396972656e+01,-4.411931991577148438e+00,-1.671684265136718750e+01,-1.477244567871093750e+01,-1.109219646453857422e+01
-1.939800071716308594e+01,-4.404978275299072266e+00,-1.678319549560546875e+01,-1.464541625976562500e+01,-1.111085987091064453e+01
-1.935697174072265625e+01,-4.401019096374511719e+00,-1.683440208435058594e+01,-1.453660011291503906e+01,-1.111399459838867188e+01
-1.937697792053222656e+01,-4.397006988525390625e+00,-1.683250045776367188e+01,-1.446969223022460938e+01,-1.110512161254882812e+01
-1.940701675415039062e+01,-4.397297859191894531e+00,-1.680478858947753906e+01,-1.444403648376464844e+01,-1.108154201507568359e+01
-1.944185066223144531e+01,-4.398709774017333984e+00,-1.676287269592285156e+01,-1.445862770080566406e+01,-1.104518795013427734e+01
-1.946667289733886719e+01,-4.398438453674316406e+00,-1.668837738037109375e+01,-1.447811126708984375e+01,-1.100467777252197266e+01
-1.949112129211425781e+01,-4.400369644165039062e+00,-1.660500144958496094e+01,-1.453251266479492188e+01,-1.096101951599121094e+01
-1.948702430725097656e+01,-4.404338359832763672e+00,-1.646871185302734375e+01,-1.462344932556152344e+01,-1.088972949981689453e+01
-1.949091911315917969e+01,-4.408505916595458984e+00,-1.635743331909179688e+01,-1.469392013549804688e+01,-1.084565830230712891e+01
-1.955883598327636719e+01,-4.410472869873046875e+00,-1.630130767822265625e+01,-1.473332023620605469e+01,-1.085831737518310547e+01
-1.962853050231933594e+01,-4.409940719604492188e+00,-1.632418251037597656e+01,-1.472792434692382812e+01,-1.091113281250000000e+01
-1.965561676025390625e+01,-4.410024642944335938e+00,-1.639908218383789062e+01,-1.467936706542968750e+01,-1.096037197113037109e+01
-1.965404701232910156e+01,-4.410757064819335938e+00,-1.649901199340820312e+01,-1.463994216918945312e+01,-1.098483276367187500e+01
-1.961833000183105469e+01,-4.408944129943847656e+00,-1.660054397583007812e+01,-1.458942985534667969e+01,-1.101314067840576172e+01
-1.959250831604003906e+01,-4.406451702117919922e+00,-1.668824577331542969e+01,-1.453650283813476562e+01,-1.104863834381103516e+01
-1.956546783447265625e+01,-4.402994155883789062e+00,-1.674729156494140625e+01,-1.445790290832519531e+01,-1.108359718322753906e+01
-1.955386924743652344e+01,-4.400530815124511719e+00,-1.675444793701171875e+01,-1.438879585266113281e+01,-1.111262035369873047e+01
-1.951079940795898438e+01,-4.399151325225830078e+00,-1.675795364379882812e+01,-1.433147811889648438e+01,-1.113621616363525391e+01
-1.941971397399902344e+01,-4.398659706115722656e+00,-1.677186965942382812e+01,-1.429253387451171875e+01,-1.115076065063476562e+01
-1.932906532287597656e+01,-4.398431777954101562e+00,-1.678311538696289062e+01,-1.424506759643554688e+01,-1.116735744476318359e+01
-1.921674346923828125e+01,-4.396222591400146484e+00,-1.673941993713378906e+01,-1.417382431030273438e+01,-1.118211746215820312e+01
-1.906901931762695312e+01,-4.396838665008544922e+00,-1.662965011596679688e+01,-1.408142280578613281e+01,-1.116339206695556641e+01
-1.889644622802734375e+01,-4.397808074951171875e+00,-1.658184623718261719e+01,-1.401633071899414062e+01,-1.112092018127441406e+01
-1.878435707092285156e+01,-4.402237892150878906e+00,-1.648507690429687500e+01,-1.403549003601074219e+01,-1.101160717010498047e+01
-1.870861625671386719e+01,-4.409096717834472656e+00,-1.632454872131347656e+01,-1.414024734497070312e+01,-1.086325359344482422e+01
-1.859659767150878906e+01,-4.417869567871093750e+00,-1.619430160522460938e+01,-1.424350547790527344e+01,-1.073892784118652344e+01
-1.847735214233398438e+01,-4.429158210754394531e+00,-1.610707664489746094e+01,-1.433017158508300781e+01,-1.064711093902587891e+01
-1.847763633728027344e+01,-4.442020893096923828e+00,-1.598574829101562500e+01,-1.453893852233886719e+01,-1.053734493255615234e+01
-1.846076583862304688e+01,-4.462471485137939453e+00,-1.594043540954589844e+01,-1.490104866027832031e+01,-1.039264869689941406e+01
-1.860332298278808594e+01,-4.482362270355224609e+00,-1.590241432189941406e+01,-1.522683143615722656e+01,-1.030438709259033203e+01
-1.880800819396972656e+01,-4.496424198150634766e+00,-1.592634201049804688e+01,-1.546340560913085938e+01,-1.028883266448974609e+01
-1.897940826416015625e+01,-4.500301837921142578e+00,-1.596147346496582031e+01,-1.557243919372558594e+01,-1.031548500061035156e+01
-1.905675315856933594e+01,-4.499288082122802734e+00,-1.596065521240234375e+01,-1.558991432189941406e+01,-1.034275436401367188e+01
-1.915372276306152344e+01,-4.499670028686523438e+00,-1.594137191772460938e+01,-1.562158012390136719e+01,-1.035950469970703125e+01
-1.923031806945800781e+01,-4.500628948211669922e+00,-1.584723663330078125e+01,-1.566863822937011719e+01,-1.035211944580078125e+01
-1.924362373352050781e+01,-4.507430553436279297e+00,-1.573098564147949219e+01,-1.575632858276367188e+01,-1.031869983673095703e+01
-1.946191215515136719e+01,-4.508555412292480469e+00,-1.569161224365234375e+01,-1.591048240661621094e+01,-1.043413448333740234e+01
-1.979146575927734375e+01,-4.506151676177978516e+00,-1.571166992187500000e+01,-1.597502517700195312e+01,-1.064085674285888672e+01
-2.013397598266601562e+01,-4.497764110565185547e+00,-1.576120376586914062e+01,-1.592740440368652344e+01,-1.086149501800537109e+01
-2.041119575500488281e+01,-4.489261150360107422e+00,-1.580412864685058594e+01,-1.582604598999023438e+01,-1.104371833801269531e+01
-2.061598587036132812e+01,-4.475899219512939453e+00,-1.586013984680175781e+01,-1.569577789306640625e+01,-1.120021247863769531e+01
-2.072006797790527344e+01,-4.462063312530517578e+00,-1.591617965698242188e+01,-1.553038978576660156e+01,-1.131546306610107422e+01
-2.074267005920410156e+01,-4.448727607727050781e+00,-1.594266128540039062e+01,-1.535188484191894531e+01,-1.138539505004882812e+01
-2.069380760192871094e+01,-4.437547683715820312e+00,-1.593534469604492188e+01,-1.519931983947753906e+01,-1.140787601470947266e+01
-2.065055656433105469e+01,-4.431293010711669922e+00,-1.588810729980468750e+01,-1.508398056030273438e+01,-1.141128826141357422e+01
-2.057491683959960938e+01,-4.428689479827880859e+00,-1.578845787048339844e+01,-1.497756767272949219e+01,-1.138771057128906250e+01
-2.047350502014160156e+01,-4.429885864257812500e+00,-1.564329528808593750e+01,-1.491935157775878906e+01,-1.133584117889404297e+01
-2.040672492980957031e+01,-4.434412956237792969e+00,-1.543606758117675781e+01,-1.492140197753906250e+01,-1.126309013366699219e+01
-2.037482070922851562e+01,-4.443048954010009766e+00,-1.515157318115234375e+01,-1.495988655090332031e+01,-1.119129371643066406e+01
-2.036157989501953125e+01,-4.455482482910156250e+00,-1.479324913024902344e+01,-1.502667999267578125e+01,-1.111850166320800781e+01
-2.038695335388183594e+01,-4.471563339233398438e+00,-1.428281593322753906e+01,-1.519277381896972656e+01,-1.098937320709228516e+01
-2.049164581298828125e+01,-4.490118980407714844e+00,-1.362494277954101562e+01,-1.543272590637207031e+01,-1.084277248382568359e+01
-2.060763740539550781e+01,-4.510797977447509766e+00,-1.272213363647460938e+01,-1.568640136718750000e+01,-1.065083980560302734e+01
-2.066317749023437500e+01,-4.522329807281494141e+00,-1.169289016723632812e+01,-1.590423011779785156e+01,-1.044882011413574219e+01
-2.064755249023437500e+01,-4.530885696411132812e+00,-1.066779518127441406e+01,-1.602289009094238281e+01,-1.027156543731689453e+01
-2.063057518005371094e+01,-4.550644397735595703e+00,-9.673320770263671875e+00,-1.602928543090820312e+01,-1.011593532562255859e+01
-2.046890449523925781e+01,-4.599928855895996094e+00,-8.703559875488281250e+00,-1.589981269836425781e+01,-9.978408813476562500e+00
-1.989132499694824219e+01,-4.792389869689941406e+00,-7.388974666595458984e+00,-1.570822906494140625e+01,-9.690159797668457031e+00
-1.888997840881347656e+01,-5.250207901000976562e+00,-6.231587409973144531e+00,-1.554801559448242188e+01,-9.370357513427734375e+00
-1.837901115417480469e+01,-6.046964168548583984e+00,-5.626004695892333984e+00,-1.574606513977050781e+01,-9.208208084106445312e+00
-1.812768936157226562e+01,-6.836694717407226562e+00,-5.519051074981689453e+00,-1.601583290100097656e+01,-9.233589172363281250e+00
-1.811965942382812500e+01,-7.627068042755126953e+00,-5.517184257507324219e+00,-1.623836517333984375e+01,-9.259305000305175781e+00
-1.811141014099121094e+01,-8.187626838684082031e+00,-5.574579238891601562e+00,-1.639078903198242188e+01,-9.264863967895507812e+00
-1.825361824035644531e+01,-8.594776153564453125e+00,-5.631652832031250000e+00,-1.638470458984375000e+01,-9.338381767272949219e+00
-1.849203491210937500e+01,-8.887954711914062500e+00,-5.648123741149902344e+00,-1.631034278869628906e+01,-9.428497314453125000e+00
-1.863978004455566406e+01,-9.171323776245117188e+00,-5.649539947509765625e+00,-1.616779899597167969e+01,-9.505283355712890625e+00
-1.838924407958984375e+01,-9.455809593200683594e+00,-5.623042106628417969e+00,-1.587716865539550781e+01,-9.559369087219238281e+00
-1.794561195373535156e+01,-9.772722244262695312e+00,-5.589782714843750000e+00,-1.550156211853027344e+01,-9.568980216979980469e+00
-1.767086410522460938e+01,-1.006877422332763672e+01,-5.578670501708984375e+00,-1.530785942077636719e+01,-9.478615760803222656e+00
-1.759194755554199219e+01,-1.036281490325927734e+01,-5.576918601989746094e+00,-1.533327865600585938e+01,-9.362666130065917969e+00
-1.771349334716796875e+01,-1.052060890197753906e+01,-5.580291748046875000e+00,-1.554307174682617188e+01,-9.311335563659667969e+00
-1.791526412963867188e+01,-1.057114410400390625e+01,-5.580419540405273438e+00,-1.581277465820312500e+01,-9.270889282226562500e+00
-1.815162658691406250e+01,-1.062703704833984375e+01,-5.569544792175292969e+00,-1.602610015869140625e+01,-9.279354095458984375e+00
-1.843116760253906250e+01,-1.065584754943847656e+01,-5.557943820953369141e+00,-1.613650321960449219e+01,-9.356587409973144531e+00
-1.872765922546386719e+01,-1.066940689086914062e+01,-5.547227382659912109e+00,-1.617268180847167969e+01,-9.464673995971679688e+00
-1.902480697631835938e+01,-1.068828487396240234e+01,-5.534635543823242188e+00,-1.616827964782714844e+01,-9.588302612304687500e+00
-1.927819633483886719e+01,-1.070048713684082031e+01,-5.523219108581542969e+00,-1.613504600524902344e+01,-9.716126441955566406e+00
-1.949148750305175781e+01,-1.072333049774169922e+01,-5.515109062194824219e+00,-1.607362556457519531e+01,-9.836744308471679688e+00
-1.971249961853027344e+01,-1.077223396301269531e+01,-5.510772228240966797e+00,-1.601093864440917969e+01,-9.930071830749511719e+00
-1.990599060058593750e+01,-1.081470584869384766e+01,-5.510659217834472656e+00,-1.594279289245605469e+01,-1.001471138000488281e+01
-2.002696228027343750e+01,-1.083346176147460938e+01,-5.507335662841796875e+00,-1.585347175598144531e+01,-1.009846687316894531e+01
-2.005746078491210938e+01,-1.084504318237304688e+01,-5.508843898773193359e+00,-1.574125671386718750e+01,-1.017128944396972656e+01
-1.999865531921386719e+01,-1.082897758483886719e+01,-5.527856826782226562e+00,-1.553496932983398438e+01,-1.025756549835205078e+01
-1.976498031616210938e+01,-1.091772174835205078e+01,-5.545592308044433594e+00,-1.513794708251953125e+01,-1.030796146392822266e+01
-1.924372100830078125e+01,-1.116251087188720703e+01,-5.540142059326171875e+00,-1.478613662719726562e+01,-1.019786739349365234e+01
-1.871115303039550781e+01,-1.141730308532714844e+01,-5.551444053649902344e+00,-1.474972343444824219e+01,-9.960852622985839844e+00
-1.836618804931640625e+01,-1.160485267639160156e+01,-5.563579559326171875e+00,-1.483223533630371094e+01,-9.766954421997070312e+00
