8.875910043716430664e-01,1.124090030789375305e-01
9.727694988250732422e-01,2.723045460879802704e-02
9.925690293312072754e-01,7.430900353938341141e-03
9.975034594535827637e-01,2.496536588296294212e-03
9.980643987655639648e-01,1.935510546900331974e-03
9.989206790924072266e-01,1.079404260963201523e-03
9.989518523216247559e-01,1.048230798915028572e-03
9.993867874145507812e-01,6.131662521511316299e-04
9.997625350952148438e-01,2.375132025917991996e-04
9.998394250869750977e-01,1.605562865734100342e-04
9.998261332511901855e-01,1.738903956720605493e-04
9.998244643211364746e-01,1.755868142936378717e-04
9.998013377189636230e-01,1.986951392609626055e-04
9.998618960380554199e-01,1.381398033117875457e-04
9.996313452720642090e-01,3.687325806822627783e-04
9.996303319931030273e-01,3.696649218909442425e-04
9.998173713684082031e-01,1.825815561460331082e-04
9.997940659523010254e-01,2.060087863355875015e-04
9.998310804367065430e-01,1.689084892859682441e-04
9.998056888580322266e-01,1.942632807185873389e-04
9.996817708015441895e-01,3.182023356202989817e-04
9.996275901794433594e-01,3.724068519659340382e-04
9.997265934944152832e-01,2.734214067459106445e-04
9.992535710334777832e-01,7.463759393431246281e-04
9.994924068450927734e-01,5.075922235846519470e-04
9.997534751892089844e-01,2.464565623085945845e-04
9.995570182800292969e-01,4.430005501490086317e-04
9.993306398391723633e-01,6.693539908155798912e-04
9.995276927947998047e-01,4.722808953374624252e-04
9.989101886749267578e-01,1.089772908017039299e-03
9.993953704833984375e-01,6.046527414582669735e-04
9.997622370719909668e-01,2.377423079451546073e-04
9.995497465133666992e-01,4.502682713791728020e-04
9.996877312660217285e-01,3.122233902104198933e-04
9.996951818466186523e-01,3.047982463613152504e-04
9.995153546333312988e-01,4.845613148063421249e-04
9.977964162826538086e-01,2.203640993684530258e-03
9.992265701293945312e-01,7.733980310149490833e-04
9.997401833534240723e-01,2.598523860797286034e-04
9.998190999031066895e-01,1.809864625101909041e-04
9.998741149902343750e-01,1.259184064110741019e-04
9.999024271965026855e-01,9.748451702762395144e-05
9.999088048934936523e-01,9.116623550653457642e-05
9.999126791954040527e-01,8.719883771846070886e-05
9.999163150787353516e-01,8.371079456992447376e-05
9.999201297760009766e-01,7.987039134604856372e-05
9.999258518218994141e-01,7.418444874929264188e-05
9.999419450759887695e-01,5.807270645163953304e-05
9.999449849128723145e-01,5.493842036230489612e-05
9.999231696128845215e-01,7.677193934796378016e-05
9.999185800552368164e-01,8.136223914334550500e-05
9.998973608016967773e-01,1.026686368277296424e-04
9.998954534530639648e-01,1.045620883814990520e-04
9.999096989631652832e-01,9.019757271744310856e-05
9.999117851257324219e-01,8.818136120680719614e-05
9.998579025268554688e-01,1.420736225554719567e-04
9.997403025627136230e-01,2.596747945062816143e-04
9.995175004005432129e-01,4.824306233786046505e-04
9.992191791534423828e-01,7.807490765117108822e-04
9.986592531204223633e-01,1.340744551271200180e-03
9.961991906166076660e-01,3.800769336521625519e-03
9.813508391380310059e-01,1.864915154874324799e-02
9.387512803077697754e-01,6.124868616461753845e-02
9.272863864898681641e-01,7.271367311477661133e-02
9.401712417602539062e-01,5.982883647084236145e-02
9.549161791801452637e-01,4.508388042449951172e-02
9.553037285804748535e-01,4.469631612300872803e-02
9.592154622077941895e-01,4.078453779220581055e-02
9.552255272865295410e-01,4.477448761463165283e-02
9.730722904205322266e-01,2.692776545882225037e-02
9.850613474845886230e-01,1.493863388895988464e-02
9.882252812385559082e-01,1.177465077489614487e-02
9.915600419044494629e-01,8.439926430583000183e-03
9.928269982337951660e-01,7.172968704253435135e-03
9.918696880340576172e-01,8.130298927426338196e-03
9.909670948982238770e-01,9.032838046550750732e-03
9.879902005195617676e-01,1.200975943356752396e-02
9.800733923912048340e-01,1.992656290531158447e-02
9.474899172782897949e-01,5.251000076532363892e-02
8.612477183341979980e-01,1.387523263692855835e-01
4.544799625873565674e-01,5.455200076103210449e-01
1.307854801416397095e-01,8.692145943641662598e-01
4.951882734894752502e-02,9.504810571670532227e-01
2.605677582323551178e-02,9.739431738853454590e-01
2.176195755600929260e-02,9.782379269599914551e-01
1.707793958485126495e-02,9.829220771789550781e-01
1.096737571060657501e-02,9.890326261520385742e-01
6.730494089424610138e-03,9.932694435119628906e-01
6.348050199449062347e-03,9.936519265174865723e-01
9.143921546638011932e-03,9.908559918403625488e-01
1.426190137863159180e-02,9.857380986213684082e-01
2.256610058248043060e-02,9.774339199066162109e-01
2.165483124554157257e-02,9.783451557159423828e-01
2.247367054224014282e-02,9.775263071060180664e-01
2.892005257308483124e-02,9.710798859596252441e-01
3.570526465773582458e-02,9.642947316169738770e-01
3.348598256707191467e-02,9.665140509605407715e-01
4.251077771186828613e-02,9.574891924858093262e-01
5.784909799695014954e-02,9.421508908271789551e-01
6.439879536628723145e-02,9.356011748313903809e-01
1.010066792368888855e-01,8.989932537078857422e-01
1.644705533981323242e-01,8.355293869972229004e-01
2.117978483438491821e-01,7.882021069526672363e-01
3.176716268062591553e-01,6.823284029960632324e-01
3.177182376384735107e-01,6.822816729545593262e-01
3.658267259597778320e-01,6.341732740402221680e-01
3.982222974300384521e-01,6.017777323722839355e-01
5.082451105117797852e-01,4.917548894882202148e-01
6.535672545433044434e-01,3.464326560497283936e-01
8.201652169227600098e-01,1.798348277807235718e-01
8.881412148475646973e-01,1.118588298559188843e-01
9.096273779869079590e-01,9.037267416715621948e-02
9.015821218490600586e-01,9.841784089803695679e-02
9.169485569000244141e-01,8.305144309997558594e-02
8.942028284072875977e-01,1.057971641421318054e-01
4.194481670856475830e-01,5.805518031120300293e-01
8.668064139783382416e-03,9.913318753242492676e-01
1.141913235187530518e-03,9.988580942153930664e-01
9.183032670989632607e-04,9.990817308425903320e-01
1.425576745532453060e-03,9.985743761062622070e-01
1.841662335209548473e-03,9.981583356857299805e-01
1.537947799079120159e-03,9.984620809555053711e-01
9.820625418797135353e-04,9.990179538726806641e-01
7.743131718598306179e-04,9.992257356643676758e-01
6.508762016892433167e-04,9.993490576744079590e-01
5.946710007265210152e-04,9.994053840637207031e-01
6.321501568891108036e-04,9.993678927421569824e-01
8.973691728897392750e-04,9.991026520729064941e-01
1.203369698487222195e-03,9.987965822219848633e-01
1.634938409551978111e-03,9.983650445938110352e-01
3.007083432748913765e-03,9.969929456710815430e-01
2.968698740005493164e-03,9.970313310623168945e-01
3.284599166363477707e-03,9.967153668403625488e-01
4.580099601298570633e-03,9.954199790954589844e-01
5.565277766436338425e-03,9.944347739219665527e-01
5.499383434653282166e-03,9.945006370544433594e-01
6.631321273744106293e-03,9.933686256408691406e-01
1.078422088176012039e-02,9.892157912254333496e-01
1.739715039730072021e-02,9.826027750968933105e-01
3.149649128317832947e-02,9.685035347938537598e-01
7.532744109630584717e-02,9.246725440025329590e-01
1.544172167778015137e-01,8.455827832221984863e-01
2.653020024299621582e-01,7.346979379653930664e-01
4.598776102066040039e-01,5.401224493980407715e-01
6.727890372276306152e-01,3.272109925746917725e-01
7.967571020126342773e-01,2.032428085803985596e-01
8.703401088714599609e-01,1.296598315238952637e-01
9.194647073745727539e-01,8.053518831729888916e-02
9.365746974945068359e-01,6.342522799968719482e-02
9.618652462959289551e-01,3.813471645116806030e-02
9.716856479644775391e-01,2.831428684294223785e-02
9.653965830802917480e-01,3.460344672203063965e-02
9.632939100265502930e-01,3.670613095164299011e-02
9.620696306228637695e-01,3.793039545416831970e-02
7.871533036231994629e-01,2.128467112779617310e-01
7.737649679183959961e-01,2.262349575757980347e-01
5.683065056800842285e-01,4.316935241222381592e-01
1.429396420717239380e-01,8.570603132247924805e-01
5.281592160463333130e-02,9.471840262413024902e-01
