9.786487221717834473e-01,2.135127224028110504e-02
9.997124671936035156e-01,2.875349309761077166e-04
9.999917149543762207e-01,8.319709195347968489e-06
9.999893903732299805e-01,1.066083677869755775e-05
9.999967813491821289e-01,3.178959786964696832e-06
9.999982118606567383e-01,1.741132336974260397e-06
9.999949932098388672e-01,4.960752903571119532e-06
9.999433755874633789e-01,5.656274879584088922e-05
9.990924596786499023e-01,9.075535926967859268e-04
9.936971664428710938e-01,6.302753463387489319e-03
9.896260499954223633e-01,1.037388853728771210e-02
9.932276010513305664e-01,6.772348657250404358e-03
9.964100122451782227e-01,3.589937230572104454e-03
9.973827600479125977e-01,2.617117948830127716e-03
9.991884231567382812e-01,8.115591481328010559e-04
9.996372461318969727e-01,3.627864643931388855e-04
9.998255968093872070e-01,1.744098990457132459e-04
9.983331561088562012e-01,1.666872296482324600e-03
9.996861815452575684e-01,3.137414460070431232e-04
9.999336004257202148e-01,6.640466017415747046e-05
9.999451637268066406e-01,5.487710222951136529e-05
9.999591112136840820e-01,4.093487950740382075e-05
9.999648332595825195e-01,3.521176404319703579e-05
9.999068975448608398e-01,9.312485053669661283e-05
9.998629689216613770e-01,1.370636309729889035e-04
9.998084306716918945e-01,1.915647590067237616e-04
9.964516162872314453e-01,3.548385575413703918e-03
9.996268749237060547e-01,3.731493488885462284e-04
9.999327659606933594e-01,6.721432873746380210e-05
9.999613761901855469e-01,3.860913420794531703e-05
9.999436140060424805e-01,5.642460746457800269e-05
9.999274015426635742e-01,7.263209408847615123e-05
9.999238252639770508e-01,7.620929682161659002e-05
9.999438524246215820e-01,5.618865907308645546e-05
9.999526739120483398e-01,4.738147254101932049e-05
9.999464750289916992e-01,5.354339373297989368e-05
9.999125003814697266e-01,8.746644016355276108e-05
9.976271390914916992e-01,2.372857881709933281e-03
9.995952844619750977e-01,4.046318645123392344e-04
9.999430775642395020e-01,5.691320984624326229e-05
9.999533295631408691e-01,4.655787415686063468e-05
9.999155998229980469e-01,8.440057717962190509e-05
9.997630715370178223e-01,2.369363064644858241e-04
9.998319149017333984e-01,1.680807763477787375e-04
9.997106194496154785e-01,2.893631462939083576e-04
9.987159967422485352e-01,1.283979276195168495e-03
9.841373562812805176e-01,1.586260646581649780e-02
9.844419360160827637e-01,1.555810309946537018e-02
9.978646039962768555e-01,2.135354327037930489e-03
9.997025132179260254e-01,2.974041271954774857e-04
9.998775124549865723e-01,1.225648593390360475e-04
9.997545480728149414e-01,2.454299246892333031e-04
9.983350038528442383e-01,1.664908602833747864e-03
9.903990030288696289e-01,9.600983932614326477e-03
9.717847108840942383e-01,2.821530029177665710e-02
8.716983795166015625e-01,1.283016800880432129e-01
4.480585921555757523e-04,9.995519518852233887e-01
4.052734766446519643e-06,9.999958872795104980e-01
8.214364243031013757e-06,9.999917745590209961e-01
2.515597589081153274e-05,9.999748468399047852e-01
1.281937875319272280e-04,9.998717308044433594e-01
5.011994508095085621e-04,9.994988441467285156e-01
1.475438824854791164e-03,9.985245466232299805e-01
2.696829382330179214e-03,9.973031878471374512e-01
4.311928059905767441e-03,9.956879615783691406e-01
5.363272503018379211e-03,9.946366548538208008e-01
4.304093308746814728e-03,9.956959486007690430e-01
4.113430622965097427e-03,9.958866238594055176e-01
6.957496516406536102e-03,9.930424690246582031e-01
4.388568922877311707e-02,9.561143517494201660e-01
4.502702653408050537e-01,5.497297644615173340e-01
9.081480503082275391e-01,9.185197204351425171e-02
9.642128944396972656e-01,3.578708320856094360e-02
9.558389186859130859e-01,4.416103661060333252e-02
9.355110526084899902e-01,6.448888778686523438e-02
5.973046422004699707e-01,4.026953876018524170e-01
8.645793795585632324e-02,9.135420322418212891e-01
6.686789914965629578e-03,9.933131933212280273e-01
3.937279805541038513e-03,9.960626363754272461e-01
9.280183352530002594e-03,9.907197356224060059e-01
2.645436674356460571e-02,9.735456705093383789e-01
9.178476035594940186e-02,9.082152247428894043e-01
5.583683252334594727e-01,4.416316449642181396e-01
9.350315928459167480e-01,6.496835500001907349e-02
9.926517009735107422e-01,7.348283194005489349e-03
9.979442358016967773e-01,2.055741846561431885e-03
9.976736903190612793e-01,2.326294779777526855e-03
9.955672025680541992e-01,4.432773683220148087e-03
9.728926420211791992e-01,2.710723690688610077e-02
6.066995859146118164e-01,3.933004438877105713e-01
8.586420118808746338e-02,9.141357541084289551e-01
1.084484439343214035e-02,9.891550540924072266e-01
6.811581552028656006e-03,9.931883811950683594e-01
4.306620452553033829e-03,9.956933259963989258e-01
2.634538337588310242e-03,9.973654747009277344e-01
9.936231188476085663e-03,9.900636672973632812e-01
4.731332883238792419e-02,9.526866078376770020e-01
1.619355976581573486e-01,8.380643725395202637e-01
4.737086594104766846e-01,5.262913107872009277e-01
7.578888535499572754e-01,2.421111613512039185e-01
7.454338073730468750e-01,2.545662522315979004e-01
4.958072900772094727e-01,5.041927695274353027e-01
4.159830808639526367e-01,5.840169191360473633e-01
2.434130758047103882e-01,7.565869688987731934e-01
1.923234611749649048e-01,8.076764345169067383e-01
2.069246172904968262e-01,7.930754423141479492e-01
4.058539867401123047e-01,5.941460728645324707e-01
3.111912608146667480e-01,6.888087987899780273e-01
2.260073274374008179e-01,7.739926576614379883e-01
1.215364709496498108e-01,8.784635066986083984e-01
2.720400318503379822e-02,9.727960228919982910e-01
4.421721398830413818e-02,9.557827711105346680e-01
2.644611895084381104e-01,7.355387806892395020e-01
8.159402012825012207e-01,1.840597540140151978e-01
9.628915786743164062e-01,3.710841760039329529e-02
9.807566404342651367e-01,1.924332231283187866e-02
9.782101511955261230e-01,2.178983576595783234e-02
9.791393280029296875e-01,2.086067013442516327e-02
9.894191026687622070e-01,1.058088708668947220e-02
9.973523616790771484e-01,2.647656947374343872e-03
9.994307160377502441e-01,5.692046252079308033e-04
9.998697638511657715e-01,1.303301978623494506e-04
9.999797344207763672e-01,2.024808418354950845e-05
9.999958872795104980e-01,4.073612672073068097e-06
9.999991059303283691e-01,7.859514994379424024e-07
9.999997615814208984e-01,2.207892038086356479e-07
9.999998807907104492e-01,1.054964471336461429e-07
9.999998807907104492e-01,8.039857846142695053e-08
9.999998807907104492e-01,8.976536491900333203e-08
9.999997615814208984e-01,2.024524690114049008e-07
9.999995231628417969e-01,4.835973186345654540e-07
9.999988079071044922e-01,1.140574909186398145e-06
9.999973773956298828e-01,2.633653593875351362e-06
9.999885559082031250e-01,1.148417686636094004e-05
9.999597668647766113e-01,4.011262717540375888e-05
9.999242424964904785e-01,7.565454143332317472e-05
9.997934699058532715e-01,2.065665175905451179e-04
9.997276663780212402e-01,2.722998324315994978e-04
9.997169971466064453e-01,2.830782032106071711e-04
9.997566938400268555e-01,2.432620967738330364e-04
9.998878836631774902e-01,1.120952219935134053e-04
9.998662471771240234e-01,1.336881105089560151e-04
9.998639822006225586e-01,1.360379828838631511e-04
9.992171525955200195e-01,7.828385569155216217e-04
9.934633374214172363e-01,6.536670494824647903e-03
9.967669844627380371e-01,3.232960822060704231e-03
9.995821118354797363e-01,4.178333329036831856e-04
9.999142885208129883e-01,8.575668471166864038e-05
9.999281764030456543e-01,7.192082557594403625e-05
9.998169541358947754e-01,1.830409455578774214e-04
9.994686841964721680e-01,5.312421126291155815e-04
9.995536208152770996e-01,4.463798832148313522e-04
9.997994303703308105e-01,2.006253198487684131e-04
9.999395608901977539e-01,6.042978930054232478e-05
9.999644756317138672e-01,3.547892993083223701e-05
9.999802708625793457e-01,1.961839916475582868e-05
9.999808073043823242e-01,1.919349779200274497e-05
9.999893903732299805e-01,1.055230222846148536e-05
9.999885559082031250e-01,1.150145089923171327e-05
9.999895691871643066e-01,1.050412811309797689e-05
9.999912977218627930e-01,8.654198609292507172e-06
9.999755620956420898e-01,2.442266668367665261e-05
9.999457597732543945e-01,5.424252594821155071e-05
9.999307394027709961e-01,6.929380469955503941e-05
9.999605417251586914e-01,3.942041439586319029e-05
9.999815821647644043e-01,1.831783083616755903e-05
9.999886155128479004e-01,1.127011182688875124e-05
9.999896883964538574e-01,1.021313801174983382e-05
9.999888539314270020e-01,1.113354301196523011e-05
9.999872446060180664e-01,1.271217661269474775e-05
9.999969601631164551e-01,2.944145080618909560e-06
9.999992847442626953e-01,6.973032782298105303e-07
9.999993443489074707e-01,6.022761454005376436e-07
9.999979734420776367e-01,2.067811465167324059e-06
9.999945163726806641e-01,5.458733085106359795e-06
9.999778270721435547e-01,2.220714486611541361e-05
9.999554157257080078e-01,4.452465873328037560e-05
9.999481439590454102e-01,5.190034062252379954e-05
9.999258518218994141e-01,7.412356353597715497e-05
9.999384880065917969e-01,6.153128924779593945e-05
9.997399449348449707e-01,2.600963634904474020e-04
9.979549050331115723e-01,2.045189030468463898e-03
9.961984753608703613e-01,3.801554208621382713e-03
9.966139197349548340e-01,3.386103315278887749e-03
9.992588162422180176e-01,7.411787519231438637e-04
9.998772740364074707e-01,1.227865577675402164e-04
9.999468326568603516e-01,5.319880801835097373e-05
9.999476671218872070e-01,5.229398448136635125e-05
9.999685287475585938e-01,3.142090281471610069e-05
9.999802112579345703e-01,1.974191400222480297e-05
9.999884366989135742e-01,1.153220364358276129e-05
9.999954700469970703e-01,4.476130470720818266e-06
9.999977350234985352e-01,2.242345772174303420e-06
9.999990463256835938e-01,8.996939300232043024e-07
9.999990463256835938e-01,9.223224992638279218e-07
9.999993443489074707e-01,6.218929797796590719e-07
9.999997615814208984e-01,2.181902942766100750e-07
9.999997615814208984e-01,2.055559207292390056e-07
9.999998807907104492e-01,1.386975867490036762e-07
9.999998807907104492e-01,1.291948450443669572e-07
9.999998807907104492e-01,1.273486702757509192e-07
9.999997615814208984e-01,1.967650149481414701e-07
9.999998807907104492e-01,1.733338024223485263e-07
9.999998807907104492e-01,1.761309249559417367e-07
9.999998807907104492e-01,5.977005201884821872e-08
9.999998807907104492e-01,8.920009264556938433e-08
9.999998807907104492e-01,1.135149716446903767e-07
9.999997615814208984e-01,2.909862928390793968e-07
9.999991059303283691e-01,8.556152124583604746e-07
9.999971985816955566e-01,2.733632527451845817e-06
9.999971985816955566e-01,2.753777380348765291e-06
9.999971389770507812e-01,2.808899807860143483e-06
9.999984502792358398e-01,1.562802253829431720e-06
9.999961256980895996e-01,3.765737574212835170e-06
9.999890327453613281e-01,1.098765369533794001e-05
9.999790787696838379e-01,2.094478986691683531e-05
9.999872446060180664e-01,1.280689593841088936e-05
9.999907612800598145e-01,9.141840564552694559e-06
9.999926686286926270e-01,7.301179721252992749e-06
9.999965429306030273e-01,3.404351900826441124e-06
9.999971985816955566e-01,2.774290805973578244e-06
9.999980330467224121e-01,1.883338427433045581e-06
9.999984502792358398e-01,1.549540684209205210e-06
9.999992847442626953e-01,7.712395699854823761e-07
9.999996423721313477e-01,3.715749130606127437e-07
9.999997615814208984e-01,2.054520535921255942e-07
9.999998807907104492e-01,1.307259651639469666e-07
9.999998807907104492e-01,1.412198002981313039e-07
9.999997615814208984e-01,2.801105551952787209e-07
9.999996423721313477e-01,3.881809789163526148e-07
9.999997615814208984e-01,1.836256871001751279e-07
9.999998807907104492e-01,6.014527542674841243e-08
9.999998807907104492e-01,1.731679191152579733e-07
9.999991059303283691e-01,8.200896672860835679e-07
9.999985694885253906e-01,1.392445028614019975e-06
9.999971389770507812e-01,2.825875071721384302e-06
9.999982118606567383e-01,1.753864694364892785e-06
9.999991059303283691e-01,8.393517987315135542e-07
9.999996423721313477e-01,4.083474891558580566e-07
